sub	run	trial	soa	audio	drive_Type	audio_Type	TTFF_FLWM	TTFF_HLWM	FLWM	HLWM
35	2	19	600	3	2	1	0.4825516	NA	1	0
35	2	20	200	3	2	1	1.4143629	0.582389	1	1
35	2	21	400	1	2	1	0.8818902	NA	1	0
35	2	22	400	3	2	1	1.2479634	0.232974	1	1
35	2	23	200	2	2	1	1.3643024	0.34929	1	1
35	2	24	0	1	2	1	NA	NA	0	0
35	6	1	600	2	1	1	0	NA	1	0
35	6	2	400	3	1	1	NA	0.3327767	0	1
35	6	3	0	2	1	1	NA	NA	0	0
35	6	4	400	1	1	1	0.5823882	NA	1	0
35	6	5	600	3	1	1	0.3993422	NA	1	0
35	6	6	200	3	1	1	0.4157986	NA	1	0
35	6	7	0	1	1	1	NA	NA	0	0
35	6	8	0	1	1	1	1.5974884	NA	1	0
35	6	9	400	2	1	1	0.3826904	NA	1	0
35	6	10	0	3	1	1	0.8153324	0.399371	1	1
35	6	11	600	2	1	1	0	NA	1	0
35	6	12	0	2	1	1	0.5490686	NA	1	0
35	6	13	200	1	1	1	0.964923	0.5823551	1	1
35	6	14	600	1	1	1	0	NA	1	0
35	6	15	200	3	1	1	0.7654292	0.3993671	1	1
35	6	16	400	2	1	1	0.1497486	NA	1	0
35	6	17	600	1	1	1	0.2163054	NA	1	0
35	6	18	0	3	1	1	NA	NA	0	0
35	6	19	400	3	1	1	NA	NA	0	0
35	6	20	400	1	1	1	0.6988586	NA	1	0
35	6	21	200	1	1	1	0.4492763	NA	1	0
35	6	22	200	2	1	1	0.2662465	NA	1	0
35	6	23	600	3	1	1	0.7154933	0.2329449	1	1
35	6	24	200	2	1	1	NA	NA	0	0
36	4	1	0	3	2	1	0.9650047	NA	1	0
36	4	2	400	1	2	1	0.5823886	NA	1	0
36	4	3	400	2	2	1	0.7154778	NA	1	0
36	4	4	400	1	2	1	0.6988386	NA	1	0
36	4	5	200	1	2	1	0.7320973	NA	1	0
36	4	6	200	1	2	1	1.5308089	NA	1	0
36	4	7	600	3	2	1	0.4825328	NA	1	0
36	4	8	600	2	2	1	0.53256	NA	1	0
36	4	9	600	1	2	1	0.5657016	NA	1	0
36	4	10	0	1	2	1	NA	1.1148421	0	1
36	4	11	400	2	2	1	NA	0.5823869	0	1
36	4	12	600	3	2	1	1.0482705	0.5490801	1	1
36	4	13	400	3	2	1	0.5655722	0.9150114	1	1
36	4	14	0	1	2	1	0.7487628	NA	1	0
36	4	15	200	3	2	1	NA	NA	0	0
36	4	16	200	3	2	1	1.2479523	0.6988653	1	1
36	4	17	0	3	2	1	1.3144817	0.7487531	1	1
36	4	18	200	2	2	1	1.131456	0.6489187	1	1
36	4	19	200	2	2	1	1.1148186	0.615641	1	1
36	4	20	600	1	2	1	NA	NA	0	0
36	4	21	0	2	2	1	1.4143521	0.7987077	1	1
36	4	22	600	2	2	1	1.0484477	0.2662516	1	1
36	4	23	400	3	2	1	1.1814181	0.6323062	1	1
36	4	24	0	2	2	1	1.3311364	0.7986899	1	1
36	8	1	0	3	1	1	0.8819885	NA	1	0
36	8	2	200	3	1	1	0.7155045	NA	1	0
36	8	3	400	1	1	1	0.7820329	NA	1	0
36	8	4	0	2	1	1	NA	NA	0	0
36	8	5	200	2	1	1	0.6655822	NA	1	0
36	8	6	600	1	1	1	0.5158144	NA	1	0
36	8	7	200	1	1	1	0.7321354	NA	1	0
36	8	8	200	2	1	1	NA	NA	0	0
36	8	9	400	2	1	1	0.5158375	NA	1	0
36	8	10	400	2	1	1	0.4825374	NA	1	0
36	8	11	600	3	1	1	0.4657727	NA	1	0
36	8	12	600	3	1	1	NA	0.4492679	0	1
36	8	13	0	1	1	1	NA	NA	0	0
36	8	14	400	3	1	1	0.6988581	NA	1	0
36	8	15	600	1	1	1	NA	NA	0	0
36	8	16	200	3	1	1	NA	0.7986426	0	1
36	8	17	400	3	1	1	1.2146429	0.6988445	1	1
36	8	18	0	2	1	1	0.7653972	NA	1	0
36	8	19	0	3	1	1	1.3477984	NA	1	0
36	8	20	200	1	1	1	NA	NA	0	0
36	8	21	400	1	1	1	NA	NA	0	0
36	8	22	600	2	1	1	0.4991751	NA	1	0
36	8	23	600	2	1	1	0.4658875	NA	1	0
36	8	24	0	1	1	1	0.9484223	NA	1	0
37	2	1	400	3	1	1	NA	0.9485119	0	1
37	2	2	0	1	1	1	2.3629191	0.8320326	1	1
37	2	3	600	1	1	1	NA	0.6489506	0	1
37	2	4	200	2	1	1	0.5489734	0.964987	1	1
37	2	5	400	2	1	1	0.3494367	0.5824029	1	1
37	2	6	400	2	1	1	0.7487361	0.282835	1	1
37	2	7	600	3	1	1	0.9318571	0.6156794	1	1
37	2	8	200	2	1	1	1.1314462	0.8152783	1	1
37	2	9	200	1	1	1	0.6323202	0.8319952	1	1
37	2	10	0	1	1	1	0.6821676	0.981601	1	1
37	2	11	600	2	1	1	0.5491302	0.282885	1	1
37	2	12	200	3	1	1	0.9151109	0.6157052	1	1
37	2	13	200	1	1	1	0.4659118	0.7654366	1	1
37	2	14	0	2	1	1	0.5157188	0.8153789	1	1
37	2	15	0	3	1	1	0.8985774	0.5990562	1	1
37	2	16	0	2	1	1	0.5825328	0.7654747	1	1
37	2	17	200	3	1	1	0.5990466	0.8486405	1	1
37	2	18	600	2	1	1	0.5324834	0.2163246	1	1
37	2	19	400	1	1	1	NA	0.4659261	0	1
37	2	20	0	3	1	1	0.9651347	0.6489759	1	1
37	2	21	600	3	1	1	0.5158331	0.8153592	1	1
37	2	22	600	1	1	1	0.7987255	NA	1	0
37	2	23	400	3	1	1	0.3660802	0.615695	1	1
37	2	24	400	1	1	1	0.7987223	0.399358	1	1
37	6	1	0	2	2	1	0.8652593	0.5990299	1	1
37	6	2	200	3	2	1	0.7487761	0.449262	1	1
37	6	3	600	1	2	1	0.6323022	0	1	1
37	6	4	400	2	2	1	0.7487878	0.4326311	1	1
37	6	5	200	3	2	1	0.465925	0.6489514	1	1
37	6	6	0	1	2	1	NA	0.7986139	0	1
37	6	7	200	2	2	1	0.7321461	0.4160084	1	1
37	6	8	400	1	2	1	0.6158499	0.3827149	1	1
37	6	9	400	3	2	1	0.7321537	0.4326381	1	1
37	6	10	200	1	2	1	0.7987151	NA	1	0
37	6	11	600	2	2	1	0.7819474	0.3826931	1	1
37	6	12	0	2	2	1	0.931832	0.5823955	1	1
37	6	13	600	3	2	1	0.3827154	0.6988853	1	1
37	6	14	400	1	2	1	0.6323138	0.3660786	1	1
37	6	15	200	2	2	1	0.8153694	0.4659338	1	1
37	6	16	0	1	2	1	0.515843	0.8153364	1	1
37	6	17	200	1	2	1	0.7654353	0.4659131	1	1
37	6	18	400	2	2	1	0.7321438	0.3660836	1	1
37	6	19	600	2	2	1	0.6323106	0.2995109	1	1
37	6	20	600	1	2	1	0.8319597	NA	1	0
37	6	21	600	3	2	1	0.6988547	0.3827156	1	1
37	6	22	0	3	2	1	0.5325932	0.8320861	1	1
37	6	23	0	3	2	1	0.7820695	NA	1	0
37	6	24	400	3	2	1	0.3827041	0.6988574	1	1
38	4	1	600	1	1	1	NA	NA	0	0
38	4	2	600	1	1	1	NA	NA	0	0
38	4	3	600	3	1	1	NA	NA	0	0
38	4	4	400	2	1	1	NA	NA	0	0
38	4	5	0	2	1	1	NA	NA	0	0
38	4	6	400	3	1	1	NA	0.2828845	0	1
38	4	7	200	3	1	1	NA	NA	0	0
38	4	8	600	2	1	1	NA	NA	0	0
38	4	9	400	1	1	1	NA	NA	0	0
38	4	10	200	3	1	1	0.6822049	NA	1	0
38	4	11	400	3	1	1	0.2496116	NA	1	0
38	4	12	400	1	1	1	NA	NA	0	0
38	4	13	0	3	1	1	NA	0.6988758	0	1
38	4	14	200	2	1	1	NA	NA	0	0
38	4	15	200	1	1	1	NA	NA	0	0
38	4	16	0	1	1	1	NA	NA	0	0
38	4	17	0	3	1	1	1.1480025	NA	1	0
38	4	18	0	2	1	1	NA	NA	0	0
38	4	19	400	2	1	1	NA	NA	0	0
38	4	20	600	2	1	1	NA	NA	0	0
38	4	21	200	2	1	1	NA	NA	0	0
38	4	22	0	1	1	1	NA	NA	0	0
38	4	23	200	1	1	1	NA	NA	0	0
38	4	24	600	3	1	1	NA	0.5158066	0	1
38	8	1	600	3	2	1	0.6655825	NA	1	0
38	8	2	200	1	2	1	NA	NA	0	0
38	8	3	400	1	2	1	NA	NA	0	0
38	8	4	0	1	2	1	NA	NA	0	0
38	8	5	400	3	2	1	0.5156774	NA	1	0
38	8	6	600	2	2	1	NA	NA	0	0
38	8	7	400	1	2	1	NA	NA	0	0
38	8	8	400	2	2	1	NA	0.7155097	0	1
38	8	9	600	1	2	1	NA	NA	0	0
38	8	10	200	2	2	1	NA	NA	0	0
38	8	11	200	2	2	1	NA	0.6321562	0	1
38	8	12	200	3	2	1	0.7321143	NA	1	0
38	8	13	200	1	2	1	NA	NA	0	0
38	8	14	600	3	2	1	NA	0.7487687	0	1
38	8	15	0	1	2	1	NA	NA	0	0
38	8	16	0	2	2	1	NA	NA	0	0
38	8	17	600	2	2	1	NA	NA	0	0
38	8	18	400	3	2	1	NA	NA	0	0
38	8	19	0	3	2	1	NA	NA	0	0
38	8	20	400	2	2	1	NA	NA	0	0
38	8	21	200	3	2	1	NA	0.6322781	0	1
38	8	22	0	3	2	1	NA	0.9484572	0	1
38	8	23	600	1	2	1	NA	NA	0	0
38	8	24	0	2	2	1	NA	0.9484628	0	1
39	2	1	0	3	2	1	0	NA	1	0
39	2	2	400	3	2	1	NA	0.7987144	0	1
39	2	3	400	2	2	1	NA	NA	0	0
39	2	4	400	3	2	1	0.2827295	NA	1	0
39	2	5	0	2	2	1	NA	NA	0	0
39	2	6	600	2	2	1	NA	NA	0	0
39	2	7	0	2	2	1	NA	NA	0	0
39	2	8	600	3	2	1	NA	1.2980462	0	1
39	2	9	600	2	2	1	NA	NA	0	0
39	2	10	200	1	2	1	NA	NA	0	0
39	2	11	400	1	2	1	NA	NA	0	0
39	2	12	400	2	2	1	NA	NA	0	0
39	2	13	200	3	2	1	NA	0.4991256	0	1
39	2	14	0	1	2	1	NA	NA	0	0
39	2	15	200	2	2	1	NA	NA	0	0
39	2	16	600	3	2	1	0.3660758	NA	1	0
39	2	17	600	1	2	1	NA	NA	0	0
39	2	18	0	3	2	1	NA	0.8819161	0	1
39	2	19	200	2	2	1	NA	NA	0	0
39	2	20	200	1	2	1	0	NA	1	0
39	2	21	0	1	2	1	NA	NA	0	0
39	2	22	400	1	2	1	NA	NA	0	0
39	2	23	600	1	2	1	NA	NA	0	0
39	2	24	200	3	2	1	0.4992244	NA	1	0
39	6	1	400	3	1	1	NA	0.7154393	0	1
39	6	2	400	1	1	1	NA	NA	0	0
39	6	3	400	1	1	1	NA	NA	0	0
39	6	4	200	3	1	1	NA	1.3478432	0	1
39	6	5	200	2	1	1	NA	NA	0	0
39	6	6	400	2	1	1	NA	NA	0	0
39	6	7	600	3	1	1	NA	1.0316607	0	1
39	6	8	400	3	1	1	0.6489665	NA	1	0
39	6	9	200	1	1	1	NA	NA	0	0
39	6	10	0	3	1	1	0.8818144	NA	1	0
39	6	11	0	3	1	1	NA	0.6489403	0	1
39	6	12	200	1	1	1	NA	NA	0	0
39	6	13	600	1	1	1	NA	NA	0	0
39	6	14	400	2	1	1	NA	NA	0	0
39	6	15	0	1	1	1	NA	NA	0	0
39	6	16	600	2	1	1	NA	NA	0	0
39	6	17	0	2	1	1	NA	NA	0	0
39	6	18	600	1	1	1	NA	NA	0	0
39	6	19	600	3	1	1	0.898531	NA	1	0
39	6	20	600	2	1	1	NA	NA	0	0
39	6	21	200	2	1	1	NA	NA	0	0
39	6	22	0	1	1	1	NA	NA	0	0
39	6	23	200	3	1	1	NA	NA	0	0
39	6	24	0	2	1	1	NA	NA	0	0
40	4	1	200	1	2	1	NA	NA	0	0
40	4	2	400	2	2	1	NA	NA	0	0
40	4	3	400	1	2	1	NA	NA	0	0
40	4	4	400	1	2	1	NA	NA	0	0
40	4	5	200	2	2	1	NA	NA	0	0
40	4	6	200	1	2	1	NA	NA	0	0
40	4	7	600	1	2	1	NA	NA	0	0
40	4	8	200	3	2	1	0.7487968	NA	1	0
40	4	9	0	1	2	1	NA	NA	0	0
40	4	10	200	2	2	1	NA	NA	0	0
40	4	11	200	3	2	1	NA	0.6822319	0	1
40	4	12	600	2	2	1	NA	NA	0	0
40	4	13	400	3	2	1	NA	0.4991944	0	1
40	4	14	0	2	2	1	NA	NA	0	0
40	4	15	600	3	2	1	NA	NA	0	0
40	4	16	400	3	2	1	0.582386	1.5142344	1	1
40	4	17	600	2	2	1	NA	NA	0	0
40	4	18	400	2	2	1	NA	NA	0	0
40	4	19	0	2	2	1	NA	NA	0	0
40	4	20	600	1	2	1	NA	NA	0	0
40	4	21	0	1	2	1	NA	NA	0	0
40	4	22	0	3	2	1	NA	0.7987021	0	1
40	4	23	600	3	2	1	NA	0.3827113	0	1
40	4	24	0	3	2	1	1.0982399	NA	1	0
40	8	1	0	3	1	1	NA	1.0649514	0	1
40	8	2	400	1	1	1	NA	NA	0	0
40	8	3	400	3	1	1	NA	0.4825537	0	1
40	8	4	400	3	1	1	0.5823917	NA	1	0
40	8	5	0	1	1	1	NA	NA	0	0
40	8	6	0	2	1	1	NA	NA	0	0
40	8	7	600	3	1	1	NA	NA	0	0
40	8	8	0	1	1	1	NA	NA	0	0
40	8	9	200	3	1	1	NA	0.5824069	0	1
40	8	10	400	1	1	1	NA	NA	0	0
40	8	11	400	2	1	1	NA	NA	0	0
40	8	12	600	1	1	1	NA	NA	0	0
40	8	13	200	2	1	1	NA	NA	0	0
40	8	14	400	2	1	1	NA	NA	0	0
40	8	15	200	2	1	1	NA	NA	0	0
40	8	16	600	1	1	1	NA	NA	0	0
40	8	17	0	3	1	1	0.7487882	NA	1	0
40	8	18	200	1	1	1	NA	NA	0	0
40	8	19	600	3	1	1	NA	0.549066	0	1
40	8	20	0	2	1	1	NA	NA	0	0
40	8	21	600	2	1	1	NA	NA	0	0
40	8	22	200	3	1	1	0.4659268	NA	1	0
40	8	23	600	2	1	1	NA	NA	0	0
40	8	24	200	1	1	1	NA	NA	0	0
41	2	1	400	2	1	1	0.1331359	NA	1	0
41	2	2	400	3	1	1	0.4657688	1.3144058	1	1
41	2	3	400	1	1	1	0.39936	NA	1	0
41	2	4	200	3	1	1	NA	NA	0	0
41	2	5	600	1	1	1	NA	NA	0	0
41	2	6	200	3	1	1	0.5655975	NA	1	0
41	2	7	0	1	1	1	NA	0.5990207	0	1
41	2	8	600	3	1	1	2.046574	0.1497438	1	1
41	2	9	400	1	1	1	0.782053	NA	1	0
41	2	10	200	2	1	1	0.5159603	NA	1	0
41	2	11	600	2	1	1	0.41598	NA	1	0
41	2	12	0	2	1	1	NA	NA	0	0
41	2	13	200	1	1	1	2.8287551	2.5458784	1	1
41	2	14	600	1	1	1	0.6156544	NA	1	0
41	2	15	600	2	1	1	0.2995039	NA	1	0
41	2	16	600	3	1	1	0.4825478	NA	1	0
41	2	17	0	1	1	1	0.5989589	NA	1	0
41	2	18	0	3	1	1	NA	0.6323029	0	1
41	2	19	0	3	1	1	0.6988644	1.0482929	1	1
41	2	20	0	2	1	1	0.6655979	NA	1	0
41	2	21	200	2	1	1	0.5324702	NA	1	0
41	2	22	200	1	1	1	0.5323824	NA	1	0
41	2	23	400	3	1	1	NA	1.6805961	0	1
41	2	24	400	2	1	1	0.4159922	NA	1	0
41	6	1	0	3	2	1	0.6488587	NA	1	0
41	6	2	400	3	2	1	1.1148608	0.4493406	1	1
41	6	3	600	3	2	1	0.4326289	1.48103	1	1
41	6	4	200	3	2	1	NA	0.5657553	0	1
41	6	5	400	2	2	1	0.5158289	NA	1	0
41	6	6	400	3	2	1	0.5324659	NA	1	0
41	6	7	600	2	2	1	0.4159925	NA	1	0
41	6	8	400	1	2	1	0.4160074	NA	1	0
41	6	9	0	3	2	1	NA	0.71551	0	1
41	6	10	600	2	2	1	0.3993305	NA	1	0
41	6	11	600	1	2	1	0.3827183	NA	1	0
41	6	12	0	1	2	1	0.6156722	NA	1	0
41	6	13	600	3	2	1	NA	0.2828713	0	1
41	6	14	200	1	2	1	0.582387	NA	1	0
41	6	15	200	3	2	1	0.5323433	NA	1	0
41	6	16	200	2	2	1	NA	NA	0	0
41	6	17	600	1	2	1	0.1497296	NA	1	0
41	6	18	400	1	2	1	0.4492726	NA	1	0
41	6	19	200	2	2	1	NA	NA	0	0
41	6	20	400	2	2	1	NA	NA	0	0
41	6	21	0	2	2	1	NA	NA	0	0
41	6	22	0	1	2	1	NA	0.6988442	0	1
41	6	23	0	2	2	1	NA	NA	0	0
41	6	24	200	1	2	1	NA	NA	0	0
42	4	1	0	3	1	1	NA	NA	0	0
42	4	2	200	3	1	1	NA	NA	0	0
42	4	3	0	1	1	1	NA	NA	0	0
42	4	4	400	1	1	1	NA	2.2795433	0	1
42	4	5	400	3	1	1	NA	1.0649337	0	1
42	4	6	200	3	1	1	NA	NA	0	0
42	4	7	200	1	1	1	NA	NA	0	0
42	4	8	600	1	1	1	NA	NA	0	0
42	4	9	600	3	1	1	NA	NA	0	0
42	4	10	200	2	1	1	NA	NA	0	0
42	4	11	400	3	1	1	0.7487687	NA	1	0
42	4	12	400	2	1	1	NA	NA	0	0
42	4	13	200	1	1	1	NA	NA	0	0
42	4	14	400	2	1	1	NA	NA	0	0
42	4	15	200	2	1	1	NA	NA	0	0
42	4	16	0	2	1	1	NA	NA	0	0
42	4	17	600	2	1	1	NA	NA	0	0
42	4	18	0	1	1	1	NA	NA	0	0
42	4	19	600	3	1	1	NA	NA	0	0
42	4	20	0	2	1	1	NA	NA	0	0
42	4	21	0	3	1	1	NA	NA	0	0
42	4	22	600	2	1	1	NA	NA	0	0
42	4	23	600	1	1	1	NA	NA	0	0
42	4	24	400	1	1	1	NA	NA	0	0
42	8	1	600	1	2	1	NA	NA	0	0
42	8	2	200	2	2	1	NA	NA	0	0
42	8	3	600	3	2	1	NA	NA	0	0
42	8	4	0	1	2	1	NA	NA	0	0
42	8	5	200	3	2	1	NA	NA	0	0
42	8	6	200	1	2	1	NA	NA	0	0
42	8	7	400	2	2	1	NA	NA	0	0
42	8	8	200	3	2	1	NA	NA	0	0
42	8	9	400	1	2	1	NA	NA	0	0
42	8	10	0	2	2	1	NA	NA	0	0
42	8	11	0	2	2	1	NA	NA	0	0
42	8	12	600	2	2	1	NA	NA	0	0
42	8	13	200	2	2	1	NA	NA	0	0
42	8	14	400	1	2	1	NA	NA	0	0
42	8	15	600	1	2	1	NA	NA	0	0
42	8	16	600	2	2	1	NA	NA	0	0
42	8	17	0	3	2	1	NA	NA	0	0
42	8	18	0	3	2	1	NA	NA	0	0
42	8	19	400	2	2	1	NA	NA	0	0
42	8	20	600	3	2	1	NA	NA	0	0
42	8	21	400	3	2	1	NA	NA	0	0
42	8	22	0	1	2	1	NA	NA	0	0
42	8	23	400	3	2	1	NA	NA	0	0
42	8	24	200	1	2	1	NA	NA	0	0
43	2	1	0	3	2	1	1.3478768	NA	1	0
43	2	2	600	1	2	1	NA	NA	0	0
43	2	3	0	3	2	1	1.0649826	NA	1	0
43	2	4	400	2	2	1	NA	0.9817854	0	1
43	2	5	200	3	2	1	NA	1.4976466	0	1
43	2	6	200	1	2	1	NA	0.9818312	0	1
43	2	7	200	1	2	1	NA	1.015055	0	1
43	2	8	600	3	2	1	0.8321095	NA	1	0
43	2	9	0	1	2	1	NA	1.1648538	0	1
43	2	10	0	1	2	1	NA	2.3629685	0	1
43	2	11	400	3	2	1	NA	NA	0	0
43	2	12	200	2	2	1	NA	1.3313505	0	1
43	2	13	400	1	2	1	NA	0.5824209	0	1
43	2	14	400	1	2	1	NA	1.4311861	0	1
43	2	15	600	1	2	1	NA	NA	0	0
43	2	16	600	3	2	1	1.2481503	NA	1	0
43	2	17	200	2	2	1	NA	0.8819306	0	1
43	2	18	0	2	2	1	NA	1.0649781	0	1
43	2	19	400	3	2	1	NA	0.9651458	0	1
43	2	20	600	2	2	1	NA	0.8320322	0	1
43	2	21	600	2	2	1	NA	0.6656227	0	1
43	2	22	0	2	2	1	NA	0.8819312	0	1
43	2	23	400	2	2	1	NA	0.8819488	0	1
43	2	24	200	3	2	1	NA	1.1648264	0	1
43	6	1	400	1	1	1	NA	NA	0	0
43	6	2	0	3	1	1	NA	NA	0	0
43	6	3	0	1	1	1	1.0649617	NA	1	0
43	6	4	400	3	1	1	NA	0.8154231	0	1
43	6	5	600	3	1	1	NA	0.7321702	0	1
43	6	6	400	1	1	1	NA	0.9653687	0	1
43	6	7	200	3	1	1	NA	0.7987424	0	1
43	6	8	600	2	1	1	0.1331101	NA	1	0
43	6	9	600	2	1	1	0.6822234	NA	1	0
43	6	10	200	2	1	1	0.7488145	NA	1	0
43	6	11	200	2	1	1	NA	NA	0	0
43	6	12	200	1	1	1	NA	1.331196	0	1
43	6	13	200	3	1	1	0.5823958	1.3644704	1	1
43	6	14	600	1	1	1	NA	0.7987032	0	1
43	6	15	0	2	1	1	0.7654272	NA	1	0
43	6	16	400	2	1	1	0.5491088	NA	1	0
43	6	17	600	1	1	1	NA	0.6655963	0	1
43	6	18	0	3	1	1	NA	0.6988863	0	1
43	6	19	400	2	1	1	0.1995997	NA	1	0
43	6	20	0	2	1	1	0.7654252	NA	1	0
43	6	21	400	3	1	1	0.5491196	NA	1	0
43	6	22	600	3	1	1	0.5491052	NA	1	0
43	6	23	0	1	1	1	NA	NA	0	0
43	6	24	200	1	1	1	NA	1.1148641	0	1
44	4	1	0	1	2	1	NA	NA	0	0
44	4	2	600	3	2	1	NA	NA	0	0
44	4	3	400	2	2	1	NA	NA	0	0
44	4	4	400	1	2	1	NA	NA	0	0
44	4	5	600	2	2	1	NA	NA	0	0
44	4	6	200	2	2	1	NA	NA	0	0
44	4	7	400	3	2	1	NA	NA	0	0
44	4	8	0	3	2	1	NA	NA	0	0
44	4	9	400	2	2	1	NA	NA	0	0
44	4	10	200	2	2	1	NA	NA	0	0
44	4	11	0	2	2	1	NA	NA	0	0
44	4	12	0	2	2	1	NA	NA	0	0
44	4	13	0	1	2	1	NA	NA	0	0
44	4	14	600	2	2	1	NA	NA	0	0
44	4	15	600	3	2	1	NA	NA	0	0
44	4	16	200	3	2	1	NA	NA	0	0
44	4	17	0	3	2	1	NA	NA	0	0
44	4	18	400	1	2	1	NA	NA	0	0
44	4	19	200	1	2	1	NA	NA	0	0
44	4	20	200	3	2	1	NA	NA	0	0
44	4	21	600	1	2	1	NA	NA	0	0
44	4	22	400	3	2	1	NA	NA	0	0
44	4	23	600	1	2	1	NA	NA	0	0
44	4	24	200	1	2	1	NA	NA	0	0
44	8	1	400	3	1	1	NA	NA	0	0
44	8	2	400	1	1	1	NA	NA	0	0
44	8	3	400	2	1	1	NA	NA	0	0
44	8	4	400	3	1	1	NA	NA	0	0
44	8	5	200	1	1	1	NA	NA	0	0
44	8	6	200	2	1	1	NA	NA	0	0
44	8	7	0	2	1	1	NA	NA	0	0
44	8	8	0	1	1	1	NA	NA	0	0
44	8	9	0	2	1	1	NA	NA	0	0
44	8	10	0	3	1	1	NA	NA	0	0
44	8	11	600	2	1	1	NA	NA	0	0
44	8	12	200	3	1	1	NA	NA	0	0
44	8	13	200	2	1	1	NA	NA	0	0
44	8	14	600	3	1	1	NA	NA	0	0
44	8	15	200	3	1	1	NA	NA	0	0
44	8	16	600	1	1	1	NA	NA	0	0
44	8	17	600	1	1	1	NA	NA	0	0
44	8	18	0	1	1	1	NA	NA	0	0
44	8	19	400	2	1	1	NA	NA	0	0
44	8	20	400	1	1	1	NA	NA	0	0
44	8	21	200	1	1	1	NA	NA	0	0
44	8	22	0	3	1	1	NA	NA	0	0
44	8	23	600	3	1	1	NA	NA	0	0
44	8	24	600	2	1	1	NA	NA	0	0
45	2	1	0	2	1	1	NA	NA	0	0
45	2	2	200	2	1	1	NA	NA	0	0
45	2	3	200	3	1	1	0.5824729	NA	1	0
45	2	4	0	3	1	1	0.7654418	NA	1	0
45	2	5	400	3	1	1	0.5990184	NA	1	0
45	2	6	0	1	1	1	NA	NA	0	0
45	2	7	200	3	1	1	0.5824043	1.1815664	1	1
45	2	8	400	2	1	1	NA	NA	0	0
45	2	9	600	3	1	1	0.6489321	NA	1	0
45	2	10	0	2	1	1	NA	NA	0	0
45	2	11	600	3	1	1	NA	NA	0	0
45	2	12	400	1	1	1	NA	NA	0	0
45	2	13	400	1	1	1	NA	NA	0	0
45	2	14	200	1	1	1	NA	NA	0	0
45	2	15	400	3	1	1	NA	NA	0	0
45	2	16	600	1	1	1	NA	NA	0	0
45	2	17	600	1	1	1	NA	NA	0	0
45	2	18	0	1	1	1	NA	NA	0	0
45	2	19	0	3	1	1	NA	NA	0	0
45	2	20	600	2	1	1	NA	NA	0	0
45	2	21	200	1	1	1	NA	NA	0	0
45	2	22	200	2	1	1	NA	NA	0	0
45	2	23	600	2	1	1	NA	1.5308648	0	1
45	2	24	400	2	1	1	NA	NA	0	0
45	6	1	200	2	2	1	NA	NA	0	0
45	6	2	400	1	2	1	NA	NA	0	0
45	6	3	600	3	2	1	NA	0.3161632	0	1
45	6	4	600	2	2	1	NA	NA	0	0
45	6	5	600	1	2	1	1.0815728	NA	1	0
45	6	6	200	2	2	1	NA	NA	0	0
45	6	7	400	2	2	1	NA	NA	0	0
45	6	8	400	1	2	1	NA	NA	0	0
45	6	9	600	2	2	1	NA	0.4492628	0	1
45	6	10	400	3	2	1	NA	NA	0	0
45	6	11	400	2	2	1	NA	0.5823591	0	1
45	6	12	200	1	2	1	NA	NA	0	0
45	6	13	200	1	2	1	NA	NA	0	0
45	6	14	0	1	2	1	NA	NA	0	0
45	6	15	0	2	2	1	NA	NA	0	0
45	6	16	200	3	2	1	NA	NA	0	0
45	6	17	0	3	2	1	NA	NA	0	0
45	6	18	600	1	2	1	0.1497631	NA	1	0
45	6	19	200	3	2	1	NA	NA	0	0
45	6	20	0	2	2	1	NA	1.1145918	0	1
45	6	21	600	3	2	1	0.2994954	NA	1	0
45	6	22	0	3	2	1	0.9151494	NA	1	0
45	6	23	400	3	2	1	NA	NA	0	0
46	4	1	200	2	1	1	0.6655868	NA	1	0
46	4	2	400	3	1	1	0.6655729	NA	1	0
46	4	3	0	3	1	1	0.8153268	NA	1	0
46	4	4	400	3	1	1	NA	0.2995111	0	1
46	4	5	200	3	1	1	0.6490382	NA	1	0
46	4	6	600	1	1	1	NA	0.6655842	0	1
46	4	7	400	2	1	1	0.5159078	NA	1	0
46	4	8	200	3	1	1	NA	0.4991884	0	1
46	4	9	400	2	1	1	0.5490882	1.3311304	1	1
46	4	10	600	1	1	1	0.8486131	NA	1	0
46	4	11	0	1	1	1	1.1479598	NA	1	0
46	4	12	600	2	1	1	0.4657918	NA	1	0
46	4	13	200	2	1	1	0.648979	NA	1	0
46	4	14	600	3	1	1	1.3146108	0.5657255	1	1
46	4	15	0	2	1	1	0.782042	NA	1	0
46	4	16	200	1	1	1	0.8985117	NA	1	0
46	4	17	600	3	1	1	0.7154914	NA	1	0
46	4	18	0	1	1	1	0.898544	NA	1	0
46	4	19	600	2	1	1	0.4991884	NA	1	0
46	4	20	0	3	1	1	0.9983533	NA	1	0
46	4	21	400	1	1	1	0.6822353	NA	1	0
46	4	22	0	2	1	1	0.698834	NA	1	0
46	4	23	400	1	1	1	NA	NA	0	0
46	4	24	200	1	1	1	0.6987842	NA	1	0
46	8	1	0	1	2	1	NA	NA	0	0
46	8	2	200	3	2	1	0.5657329	NA	1	0
46	8	3	200	3	2	1	NA	0.6489265	0	1
46	8	4	0	3	2	1	0.915155	NA	1	0
46	8	5	400	1	2	1	0.6156481	NA	1	0
46	8	6	200	1	2	1	NA	NA	0	0
